indice_medicamento,nregistro,nombre_medicamento,tipo_imagen,url,fichero,estado,error
838,65169,CASENGLICOL POLVO PARA SOLUCION ORAL,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/65169/65169_formafarmac.jpg,imagenes/casenglicol_polvo_para_solucion_oral__65169__formafarmac__01666.jpg,descargada,
839,73081,CASENLAX 10 g POLVO PARA SOLUCION ORAL EN SOBRE,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/73081/73081_materialas.jpg,imagenes/casenlax_10_g_polvo_para_solucion_oral_en_sobre__73081__materialas__01667.jpg,descargada,
839,73081,CASENLAX 10 g POLVO PARA SOLUCION ORAL EN SOBRE,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/73081/73081_formafarmac.jpg,imagenes/casenlax_10_g_polvo_para_solucion_oral_en_sobre__73081__formafarmac__01668.jpg,descargada,
840,80603,CASENLAX 10 G SOLUCION ORAL EN SOBRE,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/80603/80603_materialas.jpg,imagenes/casenlax_10_g_solucion_oral_en_sobre__80603__materialas__01669.jpg,descargada,
840,80603,CASENLAX 10 G SOLUCION ORAL EN SOBRE,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/80603/80603_formafarmac.jpg,imagenes/casenlax_10_g_solucion_oral_en_sobre__80603__formafarmac__01670.jpg,descargada,
841,75277,CASENLAX 4 g POLVO PARA SOLUCION ORAL EN SOBRES,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/75277/75277_materialas.jpg,imagenes/casenlax_4_g_polvo_para_solucion_oral_en_sobres__75277__materialas__01671.jpg,descargada,
841,75277,CASENLAX 4 g POLVO PARA SOLUCION ORAL EN SOBRES,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/75277/75277_formafarmac.jpg,imagenes/casenlax_4_g_polvo_para_solucion_oral_en_sobres__75277__formafarmac__01672.jpg,descargada,
842,79968,CASENLAX 500 MG/ML SOLUCION ORAL,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/79968/79968_materialas.jpg,imagenes/casenlax_500_mg_ml_solucion_oral__79968__materialas__01673.jpg,descargada,
842,79968,CASENLAX 500 MG/ML SOLUCION ORAL,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/79968/79968_formafarmac.jpg,imagenes/casenlax_500_mg_ml_solucion_oral__79968__formafarmac__01674.jpg,descargada,
843,82149,CASPOFUNGINA LORIEN 50 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/82149/82149_materialas.jpg,imagenes/caspofungina_lorien_50_mg_polvo_para_concentrado_para_soluci__82149__materialas__01675.jpg,descargada,
843,82149,CASPOFUNGINA LORIEN 50 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/82149/82149_formafarmac.jpg,imagenes/caspofungina_lorien_50_mg_polvo_para_concentrado_para_soluci__82149__formafarmac__01676.jpg,descargada,
844,82150,CASPOFUNGINA LORIEN 70 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/82150/82150_materialas.jpg,imagenes/caspofungina_lorien_70_mg_polvo_para_concentrado_para_soluci__82150__materialas__01677.jpg,descargada,
844,82150,CASPOFUNGINA LORIEN 70 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/82150/82150_formafarmac.jpg,imagenes/caspofungina_lorien_70_mg_polvo_para_concentrado_para_soluci__82150__formafarmac__01678.jpg,descargada,
845,84502,CASPOFUNGINA NORMON 50 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/84502/84502_materialas.jpg,imagenes/caspofungina_normon_50_mg_polvo_para_concentrado_para_soluci__84502__materialas__01679.jpg,descargada,
845,84502,CASPOFUNGINA NORMON 50 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/84502/84502_formafarmac.jpg,imagenes/caspofungina_normon_50_mg_polvo_para_concentrado_para_soluci__84502__formafarmac__01680.jpg,descargada,
846,84503,CASPOFUNGINA NORMON 70 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/84503/84503_materialas.jpg,imagenes/caspofungina_normon_70_mg_polvo_para_concentrado_para_soluci__84503__materialas__01681.jpg,descargada,
846,84503,CASPOFUNGINA NORMON 70 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/84503/84503_formafarmac.jpg,imagenes/caspofungina_normon_70_mg_polvo_para_concentrado_para_soluci__84503__formafarmac__01682.jpg,descargada,
847,85532,CASPOFUNGINA STADAFARMA 50 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/85532/85532_materialas.jpg,imagenes/caspofungina_stadafarma_50_mg_polvo_para_concentrado_para_so__85532__materialas__01683.jpg,descargada,
847,85532,CASPOFUNGINA STADAFARMA 50 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/85532/85532_formafarmac.jpg,imagenes/caspofungina_stadafarma_50_mg_polvo_para_concentrado_para_so__85532__formafarmac__01684.jpg,descargada,
848,85533,CASPOFUNGINA STADAFARMA 70 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/85533/85533_materialas.jpg,imagenes/caspofungina_stadafarma_70_mg_polvo_para_concentrado_para_so__85533__materialas__01685.jpg,descargada,
848,85533,CASPOFUNGINA STADAFARMA 70 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/85533/85533_formafarmac.jpg,imagenes/caspofungina_stadafarma_70_mg_polvo_para_concentrado_para_so__85533__formafarmac__01686.jpg,descargada,
849,1231763001,CATIOLANZE 50 MICROGRAMOS/ML COLIRIO EN EMULSION,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1231763001/1231763001_materialas.jpg,imagenes/catiolanze_50_microgramos_ml_colirio_en_emulsion__1231763001__materialas__01687.jpg,descargada,
849,1231763001,CATIOLANZE 50 MICROGRAMOS/ML COLIRIO EN EMULSION,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/1231763001/1231763001_formafarmac.jpg,imagenes/catiolanze_50_microgramos_ml_colirio_en_emulsion__1231763001__formafarmac__01688.jpg,descargada,
850,60911,CAVERJECT 10 microgramos POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/60911/60911_materialas.jpg,imagenes/caverject_10_microgramos_polvo_y_disolvente_para_solucion_in__60911__materialas__01689.jpg,descargada,
850,60911,CAVERJECT 10 microgramos POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/60911/60911_formafarmac.jpg,imagenes/caverject_10_microgramos_polvo_y_disolvente_para_solucion_in__60911__formafarmac__01690.jpg,descargada,
851,60535,CAVERJECT 20 microgramos POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/60535/60535_materialas.jpg,imagenes/caverject_20_microgramos_polvo_y_disolvente_para_solucion_in__60535__materialas__01691.jpg,descargada,
851,60535,CAVERJECT 20 microgramos POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/60535/60535_formafarmac.jpg,imagenes/caverject_20_microgramos_polvo_y_disolvente_para_solucion_in__60535__formafarmac__01692.jpg,descargada,
852,78552,"CECILIANA DIARIO 2 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/78552/78552_materialas.jpg,imagenes/ceciliana_diario_2_mg_0_03_mg_comprimidos_recubiertos_con_pe__78552__materialas__01693.jpg,descargada,
852,78552,"CECILIANA DIARIO 2 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/78552/78552_formafarmac.jpg,imagenes/ceciliana_diario_2_mg_0_03_mg_comprimidos_recubiertos_con_pe__78552__formafarmac__01694.jpg,descargada,
853,78551,"CECILIANA 2 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/78551/78551_materialas.jpg,imagenes/ceciliana_2_mg_0_03_mg_comprimidos_recubiertos_con_pelicula__78551__materialas__01695.jpg,descargada,
853,78551,"CECILIANA 2 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/78551/78551_formafarmac.jpg,imagenes/ceciliana_2_mg_0_03_mg_comprimidos_recubiertos_con_pelicula__78551__formafarmac__01696.jpg,descargada,
854,54302,CEFALEXINA NORMON 500 mg CAPSULAS DURAS,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/54302/54302_materialas.jpg,imagenes/cefalexina_normon_500_mg_capsulas_duras__54302__materialas__01697.jpg,descargada,
854,54302,CEFALEXINA NORMON 500 mg CAPSULAS DURAS,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/54302/54302_formafarmac.jpg,imagenes/cefalexina_normon_500_mg_capsulas_duras__54302__formafarmac__01698.jpg,descargada,
855,64848,CEFAZOLINA NORMON 1 G POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE INTRAMUSCULAR EFG.,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/64848/64848_materialas.jpg,imagenes/cefazolina_normon_1_g_polvo_y_disolvente_para_solucion_inyec__64848__materialas__01699.jpg,descargada,
855,64848,CEFAZOLINA NORMON 1 G POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE INTRAMUSCULAR EFG.,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/64848/64848_formafarmac.jpg,imagenes/cefazolina_normon_1_g_polvo_y_disolvente_para_solucion_inyec__64848__formafarmac__01700.jpg,descargada,
856,64849,CEFAZOLINA NORMON 1 G POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE INTRAVENOSA EFG.,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/64849/64849_materialas.jpg,imagenes/cefazolina_normon_1_g_polvo_y_disolvente_para_solucion_inyec__64849__materialas__01701.jpg,descargada,
856,64849,CEFAZOLINA NORMON 1 G POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE INTRAVENOSA EFG.,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/64849/64849_formafarmac.jpg,imagenes/cefazolina_normon_1_g_polvo_y_disolvente_para_solucion_inyec__64849__formafarmac__01702.jpg,descargada,
857,64850,CEFAZOLINA NORMON 2 G POLVO PARA SOLUCIÓN INYECTABLE INTRAVENOSA EFG.,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/64850/64850_materialas.jpg,imagenes/cefazolina_normon_2_g_polvo_para_solucion_inyectable_intrave__64850__materialas__01703.jpg,descargada,
857,64850,CEFAZOLINA NORMON 2 G POLVO PARA SOLUCIÓN INYECTABLE INTRAVENOSA EFG.,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/64850/64850_formafarmac.jpg,imagenes/cefazolina_normon_2_g_polvo_para_solucion_inyectable_intrave__64850__formafarmac__01704.jpg,descargada,
858,66398,CEFIXIMA NORMON 200 mg CAPSULAS DURAS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/66398/66398_materialas.jpg,imagenes/cefixima_normon_200_mg_capsulas_duras_efg__66398__materialas__01705.jpg,descargada,
858,66398,CEFIXIMA NORMON 200 mg CAPSULAS DURAS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/66398/66398_formafarmac.jpg,imagenes/cefixima_normon_200_mg_capsulas_duras_efg__66398__formafarmac__01706.jpg,descargada,
859,66397,CEFIXIMA NORMON 400 mg CAPSULAS DURAS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/66397/66397_materialas.jpg,imagenes/cefixima_normon_400_mg_capsulas_duras_efg__66397__materialas__01707.jpg,descargada,
859,66397,CEFIXIMA NORMON 400 mg CAPSULAS DURAS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/66397/66397_formafarmac.jpg,imagenes/cefixima_normon_400_mg_capsulas_duras_efg__66397__formafarmac__01708.jpg,descargada,
860,90331,CEFIXIMA SANDOZ 200 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/90331/90331_materialas.jpg,imagenes/cefixima_sandoz_200_mg_comprimidos_recubiertos_con_pelicula__90331__materialas__01709.jpg,descargada,
860,90331,CEFIXIMA SANDOZ 200 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/90331/90331_formafarmac.jpg,imagenes/cefixima_sandoz_200_mg_comprimidos_recubiertos_con_pelicula__90331__formafarmac__01710.jpg,descargada,
861,90332,CEFIXIMA SANDOZ 400 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/90332/90332_materialas.jpg,imagenes/cefixima_sandoz_400_mg_comprimidos_recubiertos_con_pelicula__90332__materialas__01711.jpg,descargada,
861,90332,CEFIXIMA SANDOZ 400 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/90332/90332_formafarmac.jpg,imagenes/cefixima_sandoz_400_mg_comprimidos_recubiertos_con_pelicula__90332__formafarmac__01712.jpg,descargada,
862,57720,CEFOTAXIMA NORMON 1 G POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/57720/57720_materialas.jpg,imagenes/cefotaxima_normon_1_g_polvo_y_disolvente_para_solucion_inyec__57720__materialas__01713.jpg,descargada,
862,57720,CEFOTAXIMA NORMON 1 G POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/57720/57720_formafarmac.jpg,imagenes/cefotaxima_normon_1_g_polvo_y_disolvente_para_solucion_inyec__57720__formafarmac__01714.jpg,descargada,
863,57721,CEFOTAXIMA NORMON 1 G POLVO Y SOLUCIÓN PARA SOLUCIÓN INYECTABLE INTRAMUSCULAR EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/57721/57721_materialas.jpg,imagenes/cefotaxima_normon_1_g_polvo_y_solucion_para_solucion_inyecta__57721__materialas__01715.jpg,descargada,
863,57721,CEFOTAXIMA NORMON 1 G POLVO Y SOLUCIÓN PARA SOLUCIÓN INYECTABLE INTRAMUSCULAR EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/57721/57721_formafarmac.jpg,imagenes/cefotaxima_normon_1_g_polvo_y_solucion_para_solucion_inyecta__57721__formafarmac__01716.jpg,descargada,
864,67007,CEFTAZIDIMA NORMON 1 g POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/67007/67007_materialas.jpg,imagenes/ceftazidima_normon_1_g_polvo_y_disolvente_para_solucion_inye__67007__materialas__01717.jpg,descargada,
864,67007,CEFTAZIDIMA NORMON 1 g POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/67007/67007_formafarmac.jpg,imagenes/ceftazidima_normon_1_g_polvo_y_disolvente_para_solucion_inye__67007__formafarmac__01718.jpg,descargada,
865,62635,CEFTRIAXONA NORMON 1000 MG POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE Y PARA PERFUSION EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/62635/62635_materialas.jpg,imagenes/ceftriaxona_normon_1000_mg_polvo_y_disolvente_para_solucion__62635__materialas__01719.jpg,descargada,
865,62635,CEFTRIAXONA NORMON 1000 MG POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE Y PARA PERFUSION EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/62635/62635_formafarmac.jpg,imagenes/ceftriaxona_normon_1000_mg_polvo_y_disolvente_para_solucion__62635__formafarmac__01720.jpg,descargada,
866,62641,CEFTRIAXONA NORMON 1000 MG POLVO Y SOLUCION PARA SOLUCION INYECTABLE INTRAMUSCULAR EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/62641/62641_materialas.jpg,imagenes/ceftriaxona_normon_1000_mg_polvo_y_solucion_para_solucion_in__62641__materialas__01721.jpg,descargada,
866,62641,CEFTRIAXONA NORMON 1000 MG POLVO Y SOLUCION PARA SOLUCION INYECTABLE INTRAMUSCULAR EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/62641/62641_formafarmac.jpg,imagenes/ceftriaxona_normon_1000_mg_polvo_y_solucion_para_solucion_in__62641__formafarmac__01722.jpg,descargada,
867,62639,CEFTRIAXONA NORMON 250 MG POLVO Y SOLUCION PARA SOLUCION INYECTABLE INTRAMUSCULAR EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/62639/62639_materialas.jpg,imagenes/ceftriaxona_normon_250_mg_polvo_y_solucion_para_solucion_iny__62639__materialas__01723.jpg,descargada,
867,62639,CEFTRIAXONA NORMON 250 MG POLVO Y SOLUCION PARA SOLUCION INYECTABLE INTRAMUSCULAR EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/62639/62639_formafarmac.jpg,imagenes/ceftriaxona_normon_250_mg_polvo_y_solucion_para_solucion_iny__62639__formafarmac__01724.jpg,descargada,
868,62636,CEFTRIAXONA NORMON 500 MG POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE Y PARA PERFUSION EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/62636/62636_materialas.jpg,imagenes/ceftriaxona_normon_500_mg_polvo_y_disolvente_para_solucion_i__62636__materialas__01725.jpg,descargada,
868,62636,CEFTRIAXONA NORMON 500 MG POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE Y PARA PERFUSION EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/62636/62636_formafarmac.jpg,imagenes/ceftriaxona_normon_500_mg_polvo_y_disolvente_para_solucion_i__62636__formafarmac__01726.jpg,descargada,
869,62640,CEFTRIAXONA NORMON 500 MG POLVO Y SOLUCION PARA SOLUCION INYECTABLE INTRAMUSCULAR EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/62640/62640_materialas.jpg,imagenes/ceftriaxona_normon_500_mg_polvo_y_solucion_para_solucion_iny__62640__materialas__01727.jpg,descargada,
869,62640,CEFTRIAXONA NORMON 500 MG POLVO Y SOLUCION PARA SOLUCION INYECTABLE INTRAMUSCULAR EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/62640/62640_formafarmac.jpg,imagenes/ceftriaxona_normon_500_mg_polvo_y_solucion_para_solucion_iny__62640__formafarmac__01728.jpg,descargada,
870,72258,CEFUROXIMA CINFA 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/72258/72258_materialas.jpg,imagenes/cefuroxima_cinfa_250_mg_comprimidos_recubiertos_con_pelicula__72258__materialas__01729.jpg,descargada,
870,72258,CEFUROXIMA CINFA 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/72258/72258_formafarmac.jpg,imagenes/cefuroxima_cinfa_250_mg_comprimidos_recubiertos_con_pelicula__72258__formafarmac__01730.jpg,descargada,
871,72261,CEFUROXIMA CINFA 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/72261/72261_materialas.jpg,imagenes/cefuroxima_cinfa_500_mg_comprimidos_recubiertos_con_pelicula__72261__materialas__01731.jpg,descargada,
871,72261,CEFUROXIMA CINFA 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/72261/72261_formafarmac.jpg,imagenes/cefuroxima_cinfa_500_mg_comprimidos_recubiertos_con_pelicula__72261__formafarmac__01732.jpg,descargada,
872,68114,CEFUROXIMA NORMON 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/68114/68114_materialas.jpg,imagenes/cefuroxima_normon_250_mg_comprimidos_recubiertos_con_pelicul__68114__materialas__01733.jpg,descargada,
872,68114,CEFUROXIMA NORMON 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/68114/68114_formafarmac.jpg,imagenes/cefuroxima_normon_250_mg_comprimidos_recubiertos_con_pelicul__68114__formafarmac__01734.jpg,descargada,
873,62909,CEFUROXIMA NORMON 250 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/62909/62909_materialas.jpg,imagenes/cefuroxima_normon_250_mg_polvo_y_disolvente_para_solucion_in__62909__materialas__01735.jpg,error,404 Client Error: Not Found for url: https://cima.aemps.es/cima/fotos/thumbnails/materialas/62909/62909_materialas.jpg
873,62909,CEFUROXIMA NORMON 250 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/62909/62909_formafarmac.jpg,imagenes/cefuroxima_normon_250_mg_polvo_y_disolvente_para_solucion_in__62909__formafarmac__01735.jpg,error,404 Client Error: Not Found for url: https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/62909/62909_formafarmac.jpg
874,68115,CEFUROXIMA NORMON 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/68115/68115_materialas.jpg,imagenes/cefuroxima_normon_500_mg_comprimidos_recubiertos_con_pelicul__68115__materialas__01735.jpg,descargada,
874,68115,CEFUROXIMA NORMON 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/68115/68115_formafarmac.jpg,imagenes/cefuroxima_normon_500_mg_comprimidos_recubiertos_con_pelicul__68115__formafarmac__01736.jpg,descargada,
